lotr_beruthiel = { # By Vierwood
 		gene_bs_nose_length={ "nose_length_pos" 15 "nose_length_pos" 62 }
 		gene_bs_nose_nostril_height={ "nose_nostril_height_neg" 9 "nose_nostril_height_neg" 9 }
 		gene_bs_nose_nostril_width={ "nose_nostril_width_neg" 49 "nose_nostril_width_neg" 49 }
 		gene_bs_nose_profile={ "nose_profile_pos" 5 "nose_profile_hawk_pos" 58 }
 		gene_bs_nose_ridge_angle={ "nose_ridge_angle_pos" 2 "nose_ridge_angle_pos" 2 }
 		gene_bs_nose_ridge_width={ "nose_ridge_width_neg" 3 "nose_ridge_width_neg" 3 }
 		gene_bs_nose_size={ "nose_size_pos" 47 "nose_size_pos" 47 }
 		gene_bs_nose_tip_angle={ "nose_tip_angle_pos" 26 "nose_tip_angle_pos" 26 }
 		gene_bs_nose_tip_forward={ "nose_tip_forward_neg" 19 "nose_tip_forward_neg" 19 }
 		gene_bs_nose_tip_width={ "nose_tip_width_pos" 96 "nose_tip_width_pos" 96 }
 		face_detail_cheek_def={ "cheek_def_01" 149 "cheek_def_01" 4 }
 		face_detail_cheek_fat={ "cheek_fat_03_pos" 2 "cheek_fat_03_pos" 2 }
 		face_detail_chin_cleft={ "chin_cleft" 148 "chin_cleft" 20 }
 		face_detail_chin_def={ "chin_def" 239 "chin_def" 239 }
 		face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 237 "eye_lower_lid_def" 237 }
 		face_detail_eye_socket={ "eye_socket_02" 235 "eye_socket_02" 235 }
 		face_detail_nasolabial={ "nasolabial_04" 132 "nasolabial_03" 132 }
 		face_detail_nose_ridge_def={ "nose_ridge_def_neg" 0 "nose_ridge_def_neg" 0 }
 		face_detail_nose_tip_def={ "nose_tip_def" 222 "nose_tip_def" 222 }
 		face_detail_temple_def={ "temple_def" 0 "temple_def" 15 }
 		expression_brow_wrinkles={ "brow_wrinkles_01" 15 "brow_wrinkles_01" 15 }
 		expression_eye_wrinkles={ "eye_wrinkles_01" 101 "eye_wrinkles_01" 101 }
 		expression_forehead_wrinkles={ "forehead_wrinkles_02" 133 "forehead_wrinkles_02" 133 }
 		expression_other={ "cheek_wrinkles_left_01" 127 "cheek_wrinkles_left_01" 127 }
 		complexion={ "complexion_beauty_1" 255 "complexion_5" 91 }
 		gene_height={ "normal_height" 150 "normal_height" 128 }
 		gene_bs_body_type={ "body_fat_head_fat_medium" 135 "body_fat_head_fat_medium" 135 }
 		gene_bs_body_shape={ "body_shape_hourglass_full" 0 "body_shape_average" 0 }
 		gene_bs_bust={ "bust_default" 200 "bust_default" 166 }
 		gene_age={ "old_1" 95 "old_1" 95 }
 		gene_eyebrows_shape={ "avg_spacing_avg_thickness" 232 "close_spacing_avg_thickness" 184 }
 		gene_eyebrows_fullness={ "layer_2_low_thickness" 255 "layer_2_low_thickness" 255 }
 		gene_body_hair={ "body_hair_avg" 143 "body_hair_avg" 143 }
 		eye_accessory={ "normal_eyes" 217 "normal_eyes" 217 }
 		teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
 		eyelashes_accessory={ "normal_eyelashes" 145 "normal_eyelashes" 145 }
		gene_hair_type={ "hair_straight" 119 "hair_straight" 119 }
		gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
		gene_haradrim_head_decals={ "no_decal" 0 "no_decal" 0 }
		gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
		gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
		gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
		gene_lotr_race_shape={ "man" 127 "man" 127 }
		gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
		gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
		race_head_accessory={ "man" 0 "man" 0 }
		race_body_accessory={ "man" 0 "man" 0 }
		}
	}
	enabled=yes
}

lotr_umbar_twin_2 = { # By Vierwood
	portrait_info = {
	genes={ 		
		hair_color={ 25 2 211 186 }
 		skin_color={ 32 45 163 108 }
 		eye_color={ 233 29 201 139 }
 		gene_chin_forward={ "chin_forward_pos" 140 "chin_forward_neg" 140 }
 		gene_chin_height={ "chin_height_pos" 135 "chin_height_pos" 135 }
 		gene_chin_width={ "chin_width_pos" 140 "chin_width_pos" 140 }
 		gene_eye_angle={ "eye_angle_pos" 140 "eye_angle_pos" 140 }
 		gene_eye_depth={ "eye_depth_pos" 140 "eye_depth_pos" 140 }
 		gene_eye_height={ "eye_height_pos" 127 "eye_height_pos" 127 }
 		gene_eye_distance={ "eye_distance_pos" 140 "eye_distance_pos" 140 }
 		gene_eye_shut={ "eye_shut_neg" 114 "eye_shut_neg" 114 }
 		gene_forehead_angle={ "forehead_angle_pos" 131 "forehead_angle_pos" 131 }
 		gene_forehead_brow_height={ "forehead_brow_height_neg" 126 "forehead_brow_height_neg" 126 }
 		gene_forehead_roundness={ "forehead_roundness_neg" 126 "forehead_roundness_neg" 126 }
 		gene_forehead_width={ "forehead_width_pos" 140 "forehead_width_pos" 140 }
 		gene_forehead_height={ "forehead_height_neg" 131 "forehead_height_neg" 131 }
 		gene_head_height={ "head_height_neg" 140 "head_height_neg" 140 }
 		gene_head_width={ "head_width_neg" 128 "head_width_neg" 128 }
 		gene_head_profile={ "head_profile_pos" 128 "head_profile_pos" 128 }
 		gene_head_top_height={ "head_top_height_pos" 129 "head_top_height_pos" 129 }
 		gene_head_top_width={ "head_top_width_pos" 127 "head_top_width_pos" 127 }
 		gene_jaw_angle={ "jaw_angle_pos" 140 "jaw_angle_pos" 140 }
 		gene_jaw_forward={ "jaw_forward_neg" 127 "jaw_forward_neg" 127 }
 		gene_jaw_height={ "jaw_height_pos" 131 "jaw_height_pos" 131 }
 		gene_jaw_width={ "jaw_width_neg" 120 "jaw_width_neg" 120 }
 		gene_mouth_corner_depth={ "mouth_corner_depth_neg" 122 "mouth_corner_depth_neg" 122 }
 		gene_mouth_corner_height={ "mouth_corner_height_neg" 140 "mouth_corner_height_neg" 140 }
 		gene_mouth_forward={ "mouth_forward_pos" 133 "mouth_forward_pos" 133 }
 		gene_mouth_height={ "mouth_height_neg" 121 "mouth_height_neg" 121 }
 		gene_mouth_width={ "mouth_width_neg" 126 "mouth_width_neg" 126 }
 		gene_mouth_upper_lip_size={ "mouth_upper_lip_size_neg" 140 "mouth_upper_lip_size_neg" 140 }
 		gene_mouth_lower_lip_size={ "mouth_lower_lip_size_neg" 128 "mouth_lower_lip_size_neg" 128 }
 		gene_mouth_open={ "mouth_open_neg" 114 "mouth_open_neg" 114 }
 		gene_neck_length={ "neck_length_pos" 128 "neck_length_pos" 128 }
 		gene_neck_width={ "neck_width_neg" 127 "neck_width_neg" 127 }
 		gene_bs_cheek_forward={ "cheek_forward_pos" 17 "cheek_forward_pos" 17 }
 		gene_bs_cheek_height={ "cheek_height_pos" 168 "cheek_height_neg" 4 }
 		gene_bs_cheek_width={ "cheek_width_pos" 19 "cheek_width_pos" 19 }
 		gene_bs_ear_angle={ "ear_angle_pos" 40 "ear_angle_pos" 40 }
 		gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 163 "ear_inner_shape_pos" 163 }
 		gene_bs_ear_bend={ "ear_lower_bend_pos" 120 "ear_lower_bend_pos" 120 }
 		gene_bs_ear_outward={ "ear_outward_pos" 7 "ear_outward_pos" 7 }
 		gene_bs_ear_size={ "ear_size_neg" 6 "ear_size_neg" 6 }
 		gene_bs_eye_corner_depth={ "eye_corner_depth_neg" 123 "eye_corner_depth_neg" 123 }
 		gene_bs_eye_fold_shape={ "eye_fold_shape_pos" 34 "eye_fold_shape_pos" 34 }
 		gene_bs_eye_size={ "eye_size_pos" 128 "eye_size_pos" 154 }
 		gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 122 "eye_upper_lid_size_pos" 122 }
 		gene_bs_forehead_brow_curve={ "forehead_brow_curve_neg" 157 "forehead_brow_curve_neg" 12 }
 		gene_bs_forehead_brow_forward={ "forehead_brow_forward_neg" 14 "forehead_brow_forward_neg" 14 }
 		gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_pos" 22 "forehead_brow_inner_height_pos" 79 }
 		gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_pos" 145 "forehead_brow_outer_height_pos" 24 }
 		gene_bs_forehead_brow_width={ "forehead_brow_width_neg" 186 "forehead_brow_width_neg" 47 }
 		gene_bs_jaw_def={ "jaw_def_pos" 40 "jaw_def_pos" 40 }
 		gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 0 "mouth_lower_lip_def_pos" 0 }
 		gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_pos" 103 "mouth_lower_lip_full_neg" 88 }
 		gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 75 "mouth_lower_lip_pad_pos" 204 }
 		gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_pos" 67 "mouth_lower_lip_width_pos" 102 }
 		gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 33 "mouth_philtrum_def_pos" 33 }
 		gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_neg" 8 "mouth_philtrum_shape_neg" 8 }
 		gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_neg" 95 "mouth_philtrum_width_neg" 95 }
 		gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 8 "mouth_upper_lip_def_pos" 8 }
 		gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_pos" 113 "mouth_upper_lip_full_pos" 204 }
 		gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_neg" 32 "mouth_upper_lip_profile_neg" 32 }
 		gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_pos" 13 "mouth_upper_lip_width_pos" 13 }
 		gene_bs_nose_forward={ "nose_forward_pos" 8 "nose_forward_pos" 8 }
 		gene_bs_nose_height={ "nose_height_pos" 1 "nose_height_neg" 57 }
 		gene_bs_nose_length={ "nose_length_pos" 15 "nose_length_pos" 62 }
 		gene_bs_nose_nostril_height={ "nose_nostril_height_neg" 9 "nose_nostril_height_neg" 9 }
 		gene_bs_nose_nostril_width={ "nose_nostril_width_neg" 49 "nose_nostril_width_neg" 49 }
 		gene_bs_nose_profile={ "nose_profile_pos" 5 "nose_profile_hawk_pos" 58 }
 		gene_bs_nose_ridge_angle={ "nose_ridge_angle_pos" 2 "nose_ridge_angle_pos" 2 }
 		gene_bs_nose_ridge_width={ "nose_ridge_width_neg" 3 "nose_ridge_width_neg" 3 }
 		gene_bs_nose_size={ "nose_size_pos" 47 "nose_size_pos" 47 }
 		gene_bs_nose_tip_angle={ "nose_tip_angle_pos" 26 "nose_tip_angle_pos" 26 }
 		gene_bs_nose_tip_forward={ "nose_tip_forward_neg" 19 "nose_tip_forward_neg" 19 }
 		gene_bs_nose_tip_width={ "nose_tip_width_pos" 96 "nose_tip_width_pos" 96 }
 		face_detail_cheek_def={ "cheek_def_01" 149 "cheek_def_01" 4 }
 		face_detail_cheek_fat={ "cheek_fat_03_pos" 2 "cheek_fat_03_pos" 2 }
 		face_detail_chin_cleft={ "chin_cleft" 148 "chin_cleft" 20 }
 		face_detail_chin_def={ "chin_def" 239 "chin_def" 239 }
 		face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 237 "eye_lower_lid_def" 237 }
 		face_detail_eye_socket={ "eye_socket_02" 235 "eye_socket_02" 235 }
 		face_detail_nasolabial={ "nasolabial_04" 132 "nasolabial_03" 132 }
 		face_detail_nose_ridge_def={ "nose_ridge_def_neg" 0 "nose_ridge_def_neg" 0 }
 		face_detail_nose_tip_def={ "nose_tip_def" 222 "nose_tip_def" 222 }
 		face_detail_temple_def={ "temple_def" 0 "temple_def" 15 }
 		expression_brow_wrinkles={ "brow_wrinkles_01" 15 "brow_wrinkles_01" 15 }
 		expression_eye_wrinkles={ "eye_wrinkles_01" 101 "eye_wrinkles_01" 101 }
 		expression_forehead_wrinkles={ "forehead_wrinkles_02" 133 "forehead_wrinkles_02" 133 }
 		expression_other={ "cheek_wrinkles_left_01" 127 "cheek_wrinkles_left_01" 127 }
 		complexion={ "complexion_beauty_1" 255 "complexion_5" 91 }
 		gene_height={ "normal_height" 150 "normal_height" 128 }
 		gene_bs_body_type={ "body_fat_head_fat_medium" 135 "body_fat_head_fat_medium" 135 }
 		gene_bs_body_shape={ "body_shape_hourglass_full" 0 "body_shape_average" 0 }
 		gene_bs_bust={ "bust_default" 200 "bust_default" 166 }
 		gene_age={ "old_1" 95 "old_1" 95 }
 		gene_eyebrows_shape={ "avg_spacing_avg_thickness" 232 "close_spacing_avg_thickness" 184 }
 		gene_eyebrows_fullness={ "layer_2_low_thickness" 255 "layer_2_low_thickness" 255 }
 		gene_body_hair={ "body_hair_avg" 143 "body_hair_avg" 143 }
 		eye_accessory={ "normal_eyes" 217 "normal_eyes" 217 }
 		teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
 		eyelashes_accessory={ "normal_eyelashes" 145 "normal_eyelashes" 145 }
		gene_hair_type={ "hair_straight" 119 "hair_straight" 119 }
		gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
		gene_haradrim_head_decals={ "no_decal" 0 "no_decal" 0 }
		gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
		gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
		gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
		gene_lotr_race_shape={ "man" 127 "man" 127 }
		gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
		gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
		race_head_accessory={ "man" 0 "man" 0 }
		race_body_accessory={ "man" 0 "man" 0 }
		}
	}
	enabled=yes
}



kathuphazgan = { # Matt note: can be changed
	portrait_info = {	
		genes={
			hair_color={ 126 236 86 244 }
			skin_color={ 137 110 122 108 }
			eye_color={ 228 175 255 47 }
			gene_chin_forward={ "chin_forward_pos" 129 "chin_forward_neg" 124 }
			gene_chin_height={ "chin_height_neg" 118 "chin_height_neg" 120 }
			gene_chin_width={ "chin_width_pos" 130 "chin_width_pos" 133 }
			gene_eye_angle={ "eye_angle_pos" 132 "eye_angle_neg" 118 }
			gene_eye_depth={ "eye_depth_neg" 114 "eye_depth_pos" 137 }
			gene_eye_height={ "eye_height_pos" 131 "eye_height_neg" 114 }
			gene_eye_distance={ "eye_distance_pos" 137 "eye_distance_neg" 115 }
			gene_eye_shut={ "eye_shut_neg" 115 "eye_shut_pos" 147 }
			gene_forehead_angle={ "forehead_angle_pos" 146 "forehead_angle_pos" 150 }
			gene_forehead_brow_height={ "forehead_brow_height_neg" 118 "forehead_brow_height_neg" 126 }
			gene_forehead_roundness={ "forehead_roundness_pos" 128 "forehead_roundness_pos" 137 }
			gene_forehead_width={ "forehead_width_neg" 113 "forehead_width_neg" 97 }
			gene_forehead_height={ "forehead_height_pos" 145 "forehead_height_pos" 142 }
			gene_head_height={ "head_height_pos" 147 "head_height_pos" 145 }
			gene_head_width={ "head_width_neg" 103 "head_width_neg" 83 }
			gene_head_profile={ "head_profile_neg" 126 "head_profile_pos" 156 }
			gene_head_top_height={ "head_top_height_neg" 116 "head_top_height_pos" 134 }
			gene_head_top_width={ "head_top_width_pos" 165 "head_top_width_pos" 133 }
			gene_jaw_angle={ "jaw_angle_neg" 103 "jaw_angle_pos" 142 }
			gene_jaw_forward={ "jaw_forward_neg" 121 "jaw_forward_neg" 103 }
			gene_jaw_height={ "jaw_height_pos" 132 "jaw_height_neg" 122 }
			gene_jaw_width={ "jaw_width_neg" 113 "jaw_width_neg" 118 }
			gene_mouth_corner_depth={ "mouth_corner_depth_pos" 129 "mouth_corner_depth_pos" 128 }
			gene_mouth_corner_height={ "mouth_corner_height_pos" 134 "mouth_corner_height_pos" 132 }
			gene_mouth_forward={ "mouth_forward_pos" 135 "mouth_forward_neg" 127 }
			gene_mouth_height={ "mouth_height_pos" 131 "mouth_height_neg" 123 }
			gene_mouth_width={ "mouth_width_neg" 107 "mouth_width_neg" 115 }
			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_pos" 130 "mouth_upper_lip_size_neg" 120 }
			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_pos" 176 "mouth_lower_lip_size_neg" 119 }
			gene_mouth_open={ "mouth_open_neg" 0 "mouth_open_neg" 0 }
			gene_neck_length={ "neck_length_pos" 149 "neck_length_pos" 170 }
			gene_neck_width={ "neck_width_pos" 151 "neck_width_neg" 112 }
			gene_bs_cheek_forward={ "cheek_forward_neg" 23 "cheek_forward_neg" 27 }
			gene_bs_cheek_height={ "cheek_height_pos" 59 "cheek_height_pos" 43 }
			gene_bs_cheek_width={ "cheek_width_pos" 37 "cheek_width_pos" 9 }
			gene_bs_ear_angle={ "ear_angle_neg" 2 "ear_angle_neg" 37 }
			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 111 "ear_inner_shape_pos" 42 }
			gene_bs_ear_bend={ "ear_upper_bend_pos" 79 "ear_lower_bend_pos" 146 }
			gene_bs_ear_outward={ "ear_outward_neg" 23 "ear_outward_pos" 14 }
			gene_bs_ear_size={ "ear_size_neg" 20 "ear_size_neg" 28 }
			gene_bs_eye_corner_depth={ "eye_corner_depth_neg" 20 "eye_corner_depth_neg" 7 }
			gene_bs_eye_fold_shape={ "eye_fold_shape_pos" 71 "eye_fold_shape_neg" 129 }
			gene_bs_eye_size={ "eye_size_neg" 82 "eye_size_neg" 20 }
			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 72 "eye_upper_lid_size_neg" 14 }
			gene_bs_forehead_brow_curve={ "forehead_brow_curve_neg" 41 "forehead_brow_curve_neg" 114 }
			gene_bs_forehead_brow_forward={ "forehead_brow_forward_pos" 0 "forehead_brow_forward_neg" 51 }
			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_neg" 15 "forehead_brow_inner_height_pos" 70 }
			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_pos" 42 "forehead_brow_outer_height_pos" 54 }
			gene_bs_forehead_brow_width={ "forehead_brow_width_pos" 39 "forehead_brow_width_pos" 115 }
			gene_bs_jaw_def={ "jaw_def_neg" 100 "jaw_def_pos" 0 }
			gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 18 "mouth_lower_lip_def_pos" 99 }
			gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_pos" 40 "mouth_lower_lip_full_neg" 55 }
			gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 64 "mouth_lower_lip_pad_neg" 114 }
			gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_neg" 76 "mouth_lower_lip_width_pos" 84 }
			gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 44 "mouth_philtrum_def_pos" 24 }
			gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_pos" 152 "mouth_philtrum_shape_pos" 46 }
			gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_pos" 41 "mouth_philtrum_width_neg" 93 }
			gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 186 "mouth_upper_lip_def_pos" 13 }
			gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_pos" 171 "mouth_upper_lip_full_pos" 50 }
			gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_pos" 94 "mouth_upper_lip_profile_pos" 238 }
			gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_pos" 115 "mouth_upper_lip_width_pos" 120 }
			gene_bs_nose_forward={ "nose_forward_neg" 27 "nose_forward_pos" 11 }
			gene_bs_nose_height={ "nose_height_neg" 125 "nose_height_neg" 61 }
			gene_bs_nose_length={ "nose_length_pos" 34 "nose_length_neg" 27 }
			gene_bs_nose_nostril_height={ "nose_nostril_height_pos" 91 "nose_nostril_height_neg" 24 }
			gene_bs_nose_nostril_width={ "nose_nostril_width_neg" 51 "nose_nostril_width_neg" 10 }
			gene_bs_nose_profile={ "nose_profile_hawk" 96 "nose_profile_hawk" 67 }
			gene_bs_nose_ridge_angle={ "nose_ridge_angle_pos" 35 "nose_ridge_angle_neg" 23 }
			gene_bs_nose_ridge_width={ "nose_ridge_width_neg" 47 "nose_ridge_width_pos" 23 }
			gene_bs_nose_size={ "nose_size_pos" 65 "nose_size_pos" 30 }
			gene_bs_nose_tip_angle={ "nose_tip_angle_pos" 19 "nose_tip_angle_pos" 20 }
			gene_bs_nose_tip_forward={ "nose_tip_forward_pos" 41 "nose_tip_forward_neg" 51 }
			gene_bs_nose_tip_width={ "nose_tip_width_pos" 53 "nose_tip_width_neg" 80 }
			face_detail_cheek_def={ "cheek_def_01" 169 "cheek_def_01" 4 }
			face_detail_cheek_fat={ "cheek_fat_04_pos" 12 "cheek_fat_03_pos" 98 }
			face_detail_chin_cleft={ "chin_cleft" 10 "chin_dimple" 25 }
			face_detail_chin_def={ "chin_def" 5 "chin_def" 6 }
			face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 70 "eye_lower_lid_def" 14 }
			face_detail_eye_socket={ "eye_socket_02" 12 "eye_socket_03" 207 }
			face_detail_nasolabial={ "nasolabial_01" 11 "nasolabial_03" 18 }
			face_detail_nose_ridge_def={ "nose_ridge_def_neg" 242 "nose_ridge_def_pos" 113 }
			face_detail_nose_tip_def={ "nose_tip_def" 4 "nose_tip_def" 87 }
			face_detail_temple_def={ "temple_def" 181 "temple_def" 161 }
			expression_brow_wrinkles={ "brow_wrinkles_03" 9 "brow_wrinkles_01" 67 }
			expression_eye_wrinkles={ "eye_wrinkles_03" 255 "eye_wrinkles_03" 136 }
			expression_forehead_wrinkles={ "forehead_wrinkles_02" 184 "forehead_wrinkles_02" 193 }
			expression_other={ "cheek_wrinkles_both_01" 0 "cheek_wrinkles_both_01" 0 }
			complexion={ "complexion_5" 93 "complexion_5" 168 }
			gene_height={ "normal_height" 146 "normal_height" 138 }
			gene_bs_body_type={ "body_fat_head_fat_low" 111 "body_fat_head_fat_low" 128 }
			gene_bs_body_shape={ "body_shape_average_clothed" 169 "body_shape_triangle_full" 58 }
			gene_bs_bust={ "bust_clothes" 86 "bust_shape_1_full" 176 }
			gene_age={ "old_1" 122 "old_3" 30 }
			gene_eyebrows_shape={ "avg_spacing_avg_thickness" 186 "far_spacing_avg_thickness" 134 }
			gene_eyebrows_fullness={ "layer_2_low_thickness" 163 "layer_2_avg_thickness" 143 }
			gene_body_hair={ "body_hair_sparse" 185 "body_hair_avg" 177 }
			eye_accessory={ "normal_eyes" 217 "normal_eyes" 217 }
			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
			eyelashes_accessory={ "normal_eyelashes" 145 "normal_eyelashes" 145 }
			gene_hair_type={ "hair_straight" 119 "hair_straight" 119 }
			gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
			gene_haradrim_head_decals={ "no_decal" 0 "no_decal" 0 }
			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
			gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
			gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
			gene_lotr_race_shape={ "man" 127 "man" 127 }
			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
			race_head_accessory={ "man" 0 "man" 0 }
			race_body_accessory={ "man" 0 "man" 0 }
		}
	}
	enabled=yes
}

burodapan = { # Matt note: can be changed
	portrait_info = {	
		genes={
			hair_color={ 86 244 86 244 }
			skin_color={ 122 108 122 108 }
			eye_color={ 255 47 255 47 }
			gene_chin_forward={ "chin_forward_pos" 129 "chin_forward_pos" 129 }
			gene_chin_height={ "chin_height_neg" 102 "chin_height_neg" 118 }
			gene_chin_width={ "chin_width_pos" 130 "chin_width_pos" 130 }
			gene_eye_angle={ "eye_angle_neg" 123 "eye_angle_pos" 132 }
			gene_eye_depth={ "eye_depth_neg" 114 "eye_depth_neg" 125 }
			gene_eye_height={ "eye_height_pos" 140 "eye_height_pos" 131 }
			gene_eye_distance={ "eye_distance_pos" 137 "eye_distance_pos" 137 }
			gene_eye_shut={ "eye_shut_pos" 147 "eye_shut_pos" 115 }
			gene_forehead_angle={ "forehead_angle_pos" 150 "forehead_angle_pos" 150 }
			gene_forehead_brow_height={ "forehead_brow_height_neg" 126 "forehead_brow_height_neg" 126 }
			gene_forehead_roundness={ "forehead_roundness_pos" 137 "forehead_roundness_pos" 128 }
			gene_forehead_width={ "forehead_width_neg" 113 "forehead_width_neg" 113 }
			gene_forehead_height={ "forehead_height_pos" 142 "forehead_height_pos" 145 }
			gene_head_height={ "head_height_pos" 145 "head_height_pos" 145 }
			gene_head_width={ "head_width_neg" 103 "head_width_neg" 102 }
			gene_head_profile={ "head_profile_pos" 153 "head_profile_neg" 126 }
			gene_head_top_height={ "head_top_height_neg" 147 "head_top_height_pos" 134 }
			gene_head_top_width={ "head_top_width_pos" 153 "head_top_width_pos" 165 }
			gene_jaw_angle={ "jaw_angle_neg" 114 "jaw_angle_neg" 103 }
			gene_jaw_forward={ "jaw_forward_pos" 135 "jaw_forward_neg" 103 }
			gene_jaw_height={ "jaw_height_neg" 117 "jaw_height_pos" 132 }
			gene_jaw_width={ "jaw_width_neg" 113 "jaw_width_neg" 113 }
			gene_mouth_corner_depth={ "mouth_corner_depth_pos" 129 "mouth_corner_depth_pos" 128 }
			gene_mouth_corner_height={ "mouth_corner_height_pos" 128 "mouth_corner_height_pos" 134 }
			gene_mouth_forward={ "mouth_forward_pos" 135 "mouth_forward_pos" 135 }
			gene_mouth_height={ "mouth_height_neg" 123 "mouth_height_neg" 123 }
			gene_mouth_width={ "mouth_width_neg" 107 "mouth_width_neg" 107 }
			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_pos" 130 "mouth_upper_lip_size_pos" 130 }
			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_pos" 176 "mouth_lower_lip_size_neg" 153 }
			gene_mouth_open={ "mouth_open_neg" 0 "mouth_open_neg" 102 }
			gene_neck_length={ "neck_length_pos" 149 "neck_length_pos" 132 }
			gene_neck_width={ "neck_width_neg" 112 "neck_width_neg" 112 }
			gene_bs_cheek_forward={ "cheek_forward_neg" 23 "cheek_forward_neg" 23 }
			gene_bs_cheek_height={ "cheek_height_pos" 59 "cheek_height_pos" 59 }
			gene_bs_cheek_width={ "cheek_width_pos" 37 "cheek_width_neg" 42 }
			gene_bs_ear_angle={ "ear_angle_neg" 37 "ear_angle_neg" 2 }
			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 42 "ear_inner_shape_pos" 26 }
			gene_bs_ear_bend={ "ear_lower_bend_pos" 146 "ear_lower_bend_pos" 146 }
			gene_bs_ear_outward={ "ear_outward_neg" 23 "ear_outward_pos" 14 }
			gene_bs_ear_size={ "ear_size_neg" 20 "ear_size_neg" 20 }
			gene_bs_eye_corner_depth={ "eye_corner_depth_neg" 20 "eye_corner_depth_neg" 20 }
			gene_bs_eye_fold_shape={ "eye_fold_shape_pos" 71 "eye_fold_shape_pos" 71 }
			gene_bs_eye_size={ "eye_size_neg" 82 "eye_size_neg" 82 }
			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 72 "eye_upper_lid_size_pos" 65 }
			gene_bs_forehead_brow_curve={ "forehead_brow_curve_neg" 41 "forehead_brow_curve_neg" 41 }
			gene_bs_forehead_brow_forward={ "forehead_brow_forward_neg" 51 "forehead_brow_forward_pos" 0 }
			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_pos" 70 "forehead_brow_inner_height_pos" 70 }
			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_pos" 42 "forehead_brow_outer_height_pos" 42 }
